"id";"userID";"objectID";"eventType";"eventValue";"lastModified"
"3706541";"2705551";"3127";"pageview";"5";"2018-07-19 07:48:50"
"3654022";"1469368";"4794";"pageview";"2";"2018-07-19 07:50:41"
"3654013";"1469368";"4008";"pageview";"3";"2018-07-19 07:51:48"
"3711080";"2708231";"5773";"pageview";"1";"2018-07-19 07:53:19"
"3654010";"1469368";"3349";"pageview";"10";"2018-07-19 07:54:44"
"3711083";"2708232";"3021";"pageview";"1";"2018-07-19 07:56:16"
"3711069";"2708226";"1024";"pageview";"6";"2018-07-19 07:57:09"
"3711088";"2696368";"6282";"pageview";"1";"2018-07-19 07:59:17"
"3711091";"2707438";"2384";"pageview";"1";"2018-07-19 08:00:58"
"3711092";"2707438";"2618";"pageview";"1";"2018-07-19 08:01:05"
"3711095";"2708236";"1214";"pageview";"1";"2018-07-19 08:03:19"
"3711096";"2707438";"3341";"pageview";"1";"2018-07-19 08:03:32"
"3374672";"2471104";"3127";"pageview";"4";"2018-07-19 08:08:41"
"3711100";"1930176";"5820";"pageview";"1";"2018-07-19 08:11:16"
"3700446";"2702344";"17";"pageview";"2";"2018-07-19 08:13:17"
"3711103";"2708243";"303";"pageview";"2";"2018-07-19 08:14:18"
"3711107";"1930176";"3666";"pageview";"1";"2018-07-19 08:14:40"
"3711098";"2708240";"1920";"pageview";"2";"2018-07-19 08:16:32"
"3711110";"2708246";"681";"pageview";"1";"2018-07-19 08:18:21"
"3366306";"1930176";"5274";"pageview";"2";"2018-07-19 08:18:50"
"3711116";"2708249";"2377";"pageview";"1";"2018-07-19 08:22:57"
"3711120";"1930176";"681";"pageview";"1";"2018-07-19 08:24:04"
"3711127";"2708250";"3234";"pageview";"1";"2018-07-19 08:24:57"
"3711114";"2708248";"5836";"pageview";"5";"2018-07-19 08:30:14"
"3711130";"2708253";"1227";"pageview";"1";"2018-07-19 08:31:47"
"3711134";"2708254";"3077";"pageview";"1";"2018-07-19 08:32:16"
"3711136";"2241468";"157";"pageview";"1";"2018-07-19 08:49:25"
"3711142";"2708260";"324";"pageview";"1";"2018-07-19 08:51:11"
"3711139";"2241468";"4658";"pageview";"5";"2018-07-19 08:51:46"
"3688500";"2241468";"6061";"pageview";"6";"2018-07-19 08:52:30"
"3140295";"2241468";"4687";"pageview";"13";"2018-07-19 08:55:31"
"3711148";"2708261";"5836";"pageview";"1";"2018-07-19 08:56:17"
"3711146";"2661527";"6155";"pageview";"2";"2018-07-19 09:04:50"
"3711155";"2708267";"429";"pageview";"1";"2018-07-19 09:13:09"
"3711151";"2241468";"6041";"pageview";"3";"2018-07-19 09:14:01"
"3711159";"2708270";"2707";"pageview";"1";"2018-07-19 09:17:14"
"3711162";"2695767";"6282";"pageview";"1";"2018-07-19 09:17:58"
"3711163";"2708271";"1276";"pageview";"1";"2018-07-19 09:18:43"
"3711165";"2708272";"448";"pageview";"1";"2018-07-19 09:22:59"
"3711168";"2708272";"6243";"pageview";"1";"2018-07-19 09:24:27"
"3701604";"2486622";"5294";"pageview";"76";"2018-07-19 09:25:21"
"3711171";"2565291";"6282";"pageview";"1";"2018-07-19 09:26:30"
"3711172";"2565291";"6282";"order";"1";"2018-07-19 09:29:29"
"3711173";"2708274";"28";"pageview";"1";"2018-07-19 09:30:59"
"3711177";"2708274";"871";"pageview";"1";"2018-07-19 09:32:31"
"3711180";"2535384";"1276";"pageview";"1";"2018-07-19 09:33:22"
"3711185";"2708278";"4011";"pageview";"1";"2018-07-19 09:38:16"
"3711190";"2708279";"4235";"pageview";"1";"2018-07-19 09:39:24"
"3703064";"2703436";"5974";"pageview";"2";"2018-07-19 09:40:41"
"3711191";"2708281";"4620";"pageview";"1";"2018-07-19 09:40:53"
"3711194";"2708281";"4622";"pageview";"1";"2018-07-19 09:41:36"
"3711195";"2200129";"6229";"pageview";"1";"2018-07-19 09:42:26"
"3710836";"2708047";"2317";"pageview";"3";"2018-07-19 09:43:59"
"3710830";"2708047";"5297";"pageview";"4";"2018-07-19 09:44:14"
"3710827";"2708047";"5296";"pageview";"3";"2018-07-19 09:45:48"
"3123960";"1882146";"5683";"pageview";"34";"2018-07-19 09:46:38"
"3711199";"2604168";"4982";"pageview";"1";"2018-07-19 09:49:12"
"3711182";"2703436";"5962";"pageview";"3";"2018-07-19 09:50:34"
"3711201";"2695013";"581";"pageview";"1";"2018-07-19 09:53:25"
"3711203";"2703436";"5962";"order";"1";"2018-07-19 09:57:30"
"3711204";"2708286";"4284";"pageview";"1";"2018-07-19 09:58:28"
"3711206";"2696054";"6282";"pageview";"1";"2018-07-19 10:00:24"
"1320596";"883157";"2608";"pageview";"73";"2018-07-19 10:01:11"
"3658347";"883157";"390";"pageview";"10";"2018-07-19 10:03:07"
"3323683";"883157";"5887";"pageview";"13";"2018-07-19 10:05:21"
"3448278";"883157";"5938";"pageview";"4";"2018-07-19 10:09:36"
"3689445";"2589579";"4347";"pageview";"52";"2018-07-19 10:09:47"
"1248076";"883157";"2613";"pageview";"46";"2018-07-19 10:11:06"
"3711209";"2298306";"1754";"pageview";"3";"2018-07-19 10:13:26"
"3711213";"2708289";"3282";"pageview";"1";"2018-07-19 10:17:40"
"3711215";"2708290";"2384";"pageview";"1";"2018-07-19 10:20:29"
"3711216";"2708291";"5986";"pageview";"1";"2018-07-19 10:22:47"
"3709373";"2707498";"4911";"pageview";"3";"2018-07-19 10:23:52"
"3711219";"2708292";"4104";"pageview";"2";"2018-07-19 10:27:52"
"3703080";"1137872";"6281";"pageview";"24";"2018-07-19 10:28:16"
"3711223";"2486622";"6284";"pageview";"1";"2018-07-19 10:29:27"
"3711225";"2486622";"6281";"pageview";"1";"2018-07-19 10:29:49"
"3711228";"2486622";"3934";"pageview";"1";"2018-07-19 10:30:25"
"3701527";"2486622";"5369";"pageview";"3";"2018-07-19 10:32:03"
"3701531";"2486622";"403";"pageview";"6";"2018-07-19 10:32:10"
"3711231";"2708293";"5294";"pageview";"3";"2018-07-19 10:32:57"
"3711235";"2708298";"5679";"pageview";"1";"2018-07-19 10:38:09"
"3701533";"2486622";"6275";"pageview";"3";"2018-07-19 10:39:18"
"3711238";"2486622";"4483";"pageview";"1";"2018-07-19 10:39:30"
"3711239";"2708301";"2406";"pageview";"1";"2018-07-19 10:39:31"
"3711241";"1137872";"6285";"pageview";"3";"2018-07-19 10:44:24"
"3711244";"2708302";"5938";"pageview";"1";"2018-07-19 10:44:48"
"3675992";"2681241";"5044";"pageview";"2";"2018-07-19 10:45:28"
"3711246";"1817073";"5926";"pageview";"1";"2018-07-19 10:46:21"
"3711252";"2708304";"324";"pageview";"1";"2018-07-19 10:47:13"
"3711253";"2708305";"3126";"pageview";"1";"2018-07-19 10:47:56"
"3711030";"2142321";"6256";"pageview";"3";"2018-07-19 10:50:33"
"3711262";"2707538";"5835";"pageview";"1";"2018-07-19 10:50:48"
"3711258";"2707538";"5837";"pageview";"2";"2018-07-19 10:51:29"
"3711264";"2200129";"6277";"pageview";"1";"2018-07-19 10:51:39"
"3711266";"2708306";"330";"pageview";"1";"2018-07-19 10:51:51"
"3711270";"2590469";"5930";"pageview";"1";"2018-07-19 10:52:03"
"3711271";"2708307";"3349";"pageview";"1";"2018-07-19 10:52:08"
"3708323";"2486622";"5583";"pageview";"11";"2018-07-19 10:55:46"
"3711278";"2708310";"49";"pageview";"1";"2018-07-19 10:58:03"
"3711281";"2708311";"502";"pageview";"1";"2018-07-19 10:59:35"
"3711284";"2708313";"3391";"pageview";"3";"2018-07-19 11:03:04"
"3707267";"2704234";"5059";"pageview";"5";"2018-07-19 11:05:42"
"3681971";"2486622";"108";"pageview";"2";"2018-07-19 11:07:15"
"3711288";"2707538";"109";"pageview";"1";"2018-07-19 11:09:00"
"3711289";"2707538";"6142";"pageview";"1";"2018-07-19 11:09:24"
"3675078";"2565192";"6256";"pageview";"7";"2018-07-19 11:10:05"
"3711292";"2708315";"3856";"pageview";"1";"2018-07-19 11:13:14"
"3711294";"2707538";"98";"pageview";"1";"2018-07-19 11:15:46"
"3711298";"2707538";"5732";"pageview";"2";"2018-07-19 11:16:13"
"3711301";"2708316";"5079";"pageview";"1";"2018-07-19 11:16:55"
"3711302";"2708317";"3282";"pageview";"3";"2018-07-19 11:17:29"
"3711304";"2708318";"4316";"pageview";"1";"2018-07-19 11:18:38"
"3711308";"2674854";"2164";"pageview";"1";"2018-07-19 11:23:19"
"3408592";"2486622";"5337";"pageview";"9";"2018-07-19 11:27:17"
"3711316";"2708320";"725";"pageview";"1";"2018-07-19 11:35:19"
"3182764";"1529905";"5728";"pageview";"25";"2018-07-19 11:39:30"
"3360050";"1529905";"5727";"pageview";"24";"2018-07-19 11:39:49"
"3182772";"1529905";"5726";"pageview";"24";"2018-07-19 11:40:06"
"3360038";"1529905";"5725";"pageview";"33";"2018-07-19 11:40:45"
"3701526";"2486622";"6277";"pageview";"5";"2018-07-19 11:42:46"
"3711317";"2708325";"4286";"pageview";"1";"2018-07-19 11:43:37"
"3711319";"2708325";"4284";"pageview";"1";"2018-07-19 11:44:27"
"3711321";"2708327";"331";"pageview";"1";"2018-07-19 11:44:55"
"3710438";"2707869";"5941";"pageview";"2";"2018-07-19 11:50:19"
"3711326";"2708332";"4742";"pageview";"1";"2018-07-19 11:55:24"
"3711327";"2708333";"4925";"pageview";"1";"2018-07-19 11:56:02"
"3711328";"2708334";"5527";"pageview";"1";"2018-07-19 11:56:02"
"3711332";"2708333";"5634";"pageview";"1";"2018-07-19 11:57:14"
"3711334";"2708335";"725";"pageview";"1";"2018-07-19 11:57:18"
"3711311";"2589579";"5643";"pageview";"11";"2018-07-19 11:59:57"
"3711335";"2486622";"6267";"pageview";"1";"2018-07-19 12:01:48"
"3711337";"2486622";"6269";"pageview";"1";"2018-07-19 12:02:09"
"3711339";"2708337";"6227";"pageview";"1";"2018-07-19 12:02:49"
"3711340";"2708337";"6105";"pageview";"1";"2018-07-19 12:03:30"
"3711345";"2708338";"502";"pageview";"1";"2018-07-19 12:17:12"
"1889850";"1529905";"540";"pageview";"16";"2018-07-19 12:19:27"
"3711349";"2708340";"4015";"pageview";"1";"2018-07-19 12:19:43"
"2650823";"1529905";"1007";"pageview";"6";"2018-07-19 12:21:38"
"3711352";"2708343";"6083";"pageview";"1";"2018-07-19 12:21:52"
"2654744";"1529905";"4635";"pageview";"10";"2018-07-19 12:23:29"
"3624499";"1529905";"5899";"pageview";"8";"2018-07-19 12:29:58"
"3711354";"2708345";"3349";"pageview";"1";"2018-07-19 12:30:10"
"3711355";"2708346";"1899";"pageview";"1";"2018-07-19 12:31:45"
"3711356";"2708347";"6277";"pageview";"1";"2018-07-19 12:31:47"
"3711358";"2708349";"6277";"pageview";"1";"2018-07-19 12:31:51"
"3711360";"2708350";"6277";"pageview";"1";"2018-07-19 12:32:03"
"3711369";"2555315";"6197";"pageview";"1";"2018-07-19 12:38:32"
"3711371";"2708355";"3007";"pageview";"1";"2018-07-19 12:39:37"
"3711222";"2486622";"6285";"pageview";"9";"2018-07-19 12:40:27"
"3711372";"2708356";"6277";"pageview";"1";"2018-07-19 12:40:53"
"3711374";"2708358";"5473";"pageview";"1";"2018-07-19 12:41:39"
"3711378";"2708360";"6180";"pageview";"1";"2018-07-19 12:44:40"
"3711380";"2708361";"4518";"pageview";"1";"2018-07-19 12:45:13"
"3711382";"2708363";"114";"pageview";"1";"2018-07-19 12:46:02"
"3711383";"2548375";"6096";"pageview";"1";"2018-07-19 12:47:00"
"3711385";"2708364";"144";"pageview";"1";"2018-07-19 12:48:40"
"3711391";"2708366";"3666";"pageview";"1";"2018-07-19 12:50:22"
"3711376";"2708359";"303";"pageview";"4";"2018-07-19 12:51:02"
"3711396";"2708365";"6061";"pageview";"1";"2018-07-19 12:51:08"
"3711389";"2708365";"156";"pageview";"2";"2018-07-19 12:51:50"
"3711399";"2708362";"6005";"pageview";"1";"2018-07-19 12:51:54"
"3711400";"2708367";"4444";"pageview";"1";"2018-07-19 12:52:09"
"3711408";"2708362";"6007";"pageview";"1";"2018-07-19 12:54:18"
"3711410";"2708370";"5135";"pageview";"1";"2018-07-19 12:55:02"
"3711414";"2708371";"3611";"pageview";"1";"2018-07-19 12:55:33"
"3711405";"2708362";"6006";"pageview";"2";"2018-07-19 12:55:37"
"3711417";"2708372";"788";"pageview";"1";"2018-07-19 12:55:54"
"3558644";"2565192";"68";"pageview";"4";"2018-07-19 12:56:40"
"3711421";"2708362";"6008";"pageview";"1";"2018-07-19 12:56:55"
"3711424";"2708373";"6";"pageview";"2";"2018-07-19 12:57:19"
"3711426";"2708362";"4648";"pageview";"1";"2018-07-19 12:59:02"
"3711430";"2708362";"4649";"pageview";"1";"2018-07-19 13:00:33"
"3709518";"2589334";"386";"pageview";"2";"2018-07-19 13:01:17"
"3711440";"2708377";"5940";"pageview";"1";"2018-07-19 13:03:41"
"3711437";"2708374";"6243";"pageview";"2";"2018-07-19 13:04:23"
"3711431";"2708374";"6234";"pageview";"2";"2018-07-19 13:04:29"
"3658595";"2658700";"5932";"pageview";"3";"2018-07-19 13:04:50"
"3706582";"2658700";"6255";"pageview";"2";"2018-07-19 13:04:56"
"3679251";"2683220";"2382";"pageview";"3";"2018-07-19 13:05:33"
"3711443";"2708378";"4718";"pageview";"1";"2018-07-19 13:05:46"
"3711445";"2708379";"3881";"pageview";"1";"2018-07-19 13:06:47"
"3711448";"2658700";"386";"pageview";"1";"2018-07-19 13:09:56"
"3711449";"2658700";"6219";"pageview";"1";"2018-07-19 13:10:24"
"3711450";"2708381";"169";"pageview";"1";"2018-07-19 13:10:43"
"3658819";"2537296";"5962";"pageview";"2";"2018-07-19 13:15:16"
"3711452";"2708382";"5089";"pageview";"1";"2018-07-19 13:18:10"
"3711453";"2708383";"1237";"pageview";"1";"2018-07-19 13:18:20"
"3709859";"1825435";"5892";"pageview";"3";"2018-07-19 13:19:14"
"3711458";"2708385";"955";"pageview";"1";"2018-07-19 13:20:17"
"3711461";"2708386";"1062";"pageview";"1";"2018-07-19 13:20:47"
"3711464";"2708385";"1177";"pageview";"1";"2018-07-19 13:21:47"
"3711470";"2708388";"620";"pageview";"1";"2018-07-19 13:25:39"
"3711467";"2708388";"4404";"pageview";"2";"2018-07-19 13:25:47"
"3711471";"2708391";"900";"pageview";"1";"2018-07-19 13:30:13"
"3711474";"2708397";"5926";"pageview";"1";"2018-07-19 13:34:55"
"3711476";"2708398";"330";"pageview";"1";"2018-07-19 13:36:33"
"2606171";"1937777";"49";"pageview";"13";"2018-07-19 13:39:11"
"3711480";"2708399";"756";"pageview";"1";"2018-07-19 13:39:57"
"3711485";"2708392";"5930";"pageview";"1";"2018-07-19 13:41:39"
"3711484";"2708400";"43";"pageview";"3";"2018-07-19 13:42:48"
"3711490";"2458887";"6282";"pageview";"1";"2018-07-19 13:43:52"
"3711494";"2708401";"303";"pageview";"1";"2018-07-19 13:54:20"
"3711499";"2708403";"2406";"pageview";"1";"2018-07-19 13:55:06"
"3711497";"2708402";"4911";"pageview";"2";"2018-07-19 13:56:07"
"3711503";"2692927";"6234";"pageview";"1";"2018-07-19 13:56:19"
"3711508";"2708404";"479";"pageview";"1";"2018-07-19 13:57:42"
"3711509";"2708405";"169";"pageview";"1";"2018-07-19 13:57:51"
"3711504";"2692927";"6243";"pageview";"2";"2018-07-19 13:57:51"
"3711513";"2708406";"4686";"pageview";"1";"2018-07-19 14:00:09"
"2842535";"1935099";"1977";"pageview";"7";"2018-07-19 14:02:46"
"3711516";"2708392";"6282";"pageview";"1";"2018-07-19 14:02:52"
"3711519";"1935099";"5266";"pageview";"1";"2018-07-19 14:03:29"
"3711521";"2708408";"3127";"pageview";"1";"2018-07-19 14:10:55"
"3711525";"2708413";"681";"pageview";"1";"2018-07-19 14:13:44"
"3711526";"2708414";"1401";"pageview";"1";"2018-07-19 14:16:31"
"3711527";"2070156";"6155";"pageview";"1";"2018-07-19 14:16:47"
"3711530";"2070156";"4911";"pageview";"1";"2018-07-19 14:17:40"
"3711534";"2657192";"6061";"pageview";"1";"2018-07-19 14:20:10"
"3711535";"2708415";"303";"pageview";"1";"2018-07-19 14:21:00"
"3711541";"2708416";"5528";"pageview";"1";"2018-07-19 14:22:49"
"3711539";"2657192";"4699";"pageview";"2";"2018-07-19 14:23:23"
"3711545";"2708417";"3614";"pageview";"1";"2018-07-19 14:26:22"
"3711547";"2588779";"6105";"pageview";"1";"2018-07-19 14:26:59"
"3711548";"2588779";"6170";"pageview";"1";"2018-07-19 14:27:25"
"3711550";"2708419";"471";"pageview";"2";"2018-07-19 14:39:43"
"3711553";"2708420";"5361";"pageview";"1";"2018-07-19 14:39:50"
"3711554";"2657659";"324";"pageview";"1";"2018-07-19 14:39:58"
"3711559";"2708423";"6282";"pageview";"1";"2018-07-19 14:42:11"
"3711561";"2708424";"787";"pageview";"1";"2018-07-19 14:42:20"
"3711557";"2708421";"3126";"pageview";"2";"2018-07-19 14:43:04"
"3711565";"2708425";"6245";"pageview";"1";"2018-07-19 14:44:03"
"3711567";"2708426";"4011";"pageview";"1";"2018-07-19 14:44:46"
"3711571";"2708427";"1352";"pageview";"1";"2018-07-19 14:45:32"
"3617339";"1882146";"1276";"pageview";"3";"2018-07-19 14:46:59"
"3711573";"2563011";"3271";"pageview";"3";"2018-07-19 14:50:35"
"3708148";"2706748";"6049";"pageview";"4";"2018-07-19 14:51:58"
"3711575";"2708431";"5016";"pageview";"1";"2018-07-19 14:52:31"
"3711579";"2708428";"4911";"pageview";"1";"2018-07-19 14:54:56"
"3709824";"2133519";"6282";"pageview";"2";"2018-07-19 15:01:40"
"3711582";"2708434";"3349";"pageview";"1";"2018-07-19 15:05:08"
"3711583";"2708435";"49";"pageview";"1";"2018-07-19 15:07:33"
"3711584";"2708436";"6102";"pageview";"1";"2018-07-19 15:10:26"
"3711585";"2708436";"6231";"pageview";"1";"2018-07-19 15:10:42"
"3711591";"2708438";"70";"pageview";"1";"2018-07-19 15:12:06"
"3711600";"2708437";"5643";"pageview";"1";"2018-07-19 15:12:52"
"3711586";"2708437";"1566";"pageview";"2";"2018-07-19 15:13:35"
"3711602";"2708449";"3349";"pageview";"1";"2018-07-19 15:15:49"
"3711603";"2708437";"2610";"pageview";"1";"2018-07-19 15:17:29"
"3711606";"2708451";"3021";"pageview";"1";"2018-07-19 15:23:02"
"3711275";"2590469";"6282";"pageview";"2";"2018-07-19 15:26:29"
"3711607";"2708453";"1920";"pageview";"1";"2018-07-19 15:27:04"
"3711610";"2708454";"2844";"pageview";"1";"2018-07-19 15:28:52"
"3711612";"2708456";"787";"pageview";"2";"2018-07-19 15:33:53"
"3711615";"2708457";"1409";"pageview";"2";"2018-07-19 15:35:28"
"3195474";"1800882";"3300";"pageview";"3";"2018-07-19 15:45:15"
"3353030";"1800882";"5746";"pageview";"4";"2018-07-19 15:46:59"
"3711617";"2708464";"5266";"pageview";"1";"2018-07-19 15:48:49"
"3711618";"2708466";"5300";"pageview";"1";"2018-07-19 15:52:12"
"3711621";"2708467";"563";"pageview";"1";"2018-07-19 15:54:20"
"3711623";"2708468";"1433";"pageview";"1";"2018-07-19 15:55:27"
"3711625";"2708469";"1805";"pageview";"1";"2018-07-19 15:55:41"
"3711626";"2708471";"955";"pageview";"1";"2018-07-19 15:59:59"
"3711630";"2708470";"5643";"pageview";"1";"2018-07-19 16:03:03"
"3711632";"2708475";"3077";"pageview";"1";"2018-07-19 16:03:12"
"3711635";"2708475";"581";"pageview";"1";"2018-07-19 16:03:50"
"3711639";"2590469";"6282";"order";"1";"2018-07-19 16:04:29"
"3711640";"2708477";"5768";"pageview";"1";"2018-07-19 16:05:18"
"3711644";"2708483";"303";"pageview";"1";"2018-07-19 16:17:55"
"3711646";"2708484";"5887";"pageview";"1";"2018-07-19 16:20:21"
"3711648";"2708486";"3190";"pageview";"2";"2018-07-19 16:23:05"
"3711652";"2708487";"3126";"pageview";"1";"2018-07-19 16:24:34"
"3711653";"2708490";"5100";"pageview";"1";"2018-07-19 16:35:46"
"3711654";"2708492";"123";"pageview";"1";"2018-07-19 16:41:22"
"3711657";"1507731";"5234";"pageview";"1";"2018-07-19 16:43:00"
"3700490";"1529905";"6278";"pageview";"3";"2018-07-19 16:44:47"
"3711662";"2708493";"399";"pageview";"1";"2018-07-19 16:49:32"
"3711664";"2708495";"2044";"pageview";"1";"2018-07-19 16:52:30"
"3711666";"2708496";"5835";"pageview";"1";"2018-07-19 16:55:49"
"3703114";"2662176";"302";"pageview";"5";"2018-07-19 16:56:52"
"3711672";"2608262";"4231";"pageview";"1";"2018-07-19 16:59:19"
"3711668";"2608262";"2010";"pageview";"2";"2018-07-19 16:59:38"
"3711674";"2708499";"330";"pageview";"1";"2018-07-19 17:01:15"
"3711627";"2708474";"2331";"pageview";"3";"2018-07-19 17:04:25"
"3711677";"2708501";"4286";"pageview";"1";"2018-07-19 17:06:39"
"3711679";"2708506";"587";"pageview";"1";"2018-07-19 17:17:50"
"3701489";"1529905";"5837";"pageview";"2";"2018-07-19 17:23:16"
"3711680";"2708508";"2365";"pageview";"1";"2018-07-19 17:25:17"
"3711686";"2708510";"1754";"pageview";"1";"2018-07-19 17:26:05"
"3711685";"2708509";"955";"pageview";"2";"2018-07-19 17:26:05"
"3711688";"2708511";"49";"pageview";"1";"2018-07-19 17:31:14"
"3711690";"2708513";"2331";"pageview";"1";"2018-07-19 17:33:17"
"3711692";"2708514";"303";"pageview";"1";"2018-07-19 17:33:57"
"3711698";"2708518";"4708";"pageview";"1";"2018-07-19 17:41:49"
"3711702";"2708520";"502";"pageview";"1";"2018-07-19 17:47:08"
"3711704";"2708246";"168";"pageview";"1";"2018-07-19 17:52:33"
"3711699";"2708519";"206";"pageview";"2";"2018-07-19 17:53:18"
"3711121";"2708246";"4815";"pageview";"5";"2018-07-19 17:59:26"
"3711708";"2708527";"3320";"pageview";"1";"2018-07-19 18:05:00"
"3711709";"2708526";"403";"pageview";"1";"2018-07-19 18:08:15"
"3711710";"2708529";"29";"pageview";"1";"2018-07-19 18:08:22"
"3711713";"2708530";"4480";"pageview";"1";"2018-07-19 18:08:46"
"3711720";"2708533";"3126";"pageview";"1";"2018-07-19 18:15:02"
"3711717";"2708526";"4367";"pageview";"4";"2018-07-19 18:15:33"
"3711724";"2708526";"5745";"pageview";"1";"2018-07-19 18:16:04"
"3711725";"2708534";"2331";"pageview";"1";"2018-07-19 18:16:27"
"3711727";"2708535";"652";"pageview";"1";"2018-07-19 18:16:43"
"3711730";"2708536";"278";"pageview";"1";"2018-07-19 18:16:49"
"3711734";"2708537";"2649";"pageview";"1";"2018-07-19 18:17:32"
"3711738";"2708536";"305";"pageview";"1";"2018-07-19 18:19:46"
"3711743";"2708541";"5994";"pageview";"2";"2018-07-19 18:28:05"
"3711747";"2708542";"5941";"pageview";"1";"2018-07-19 18:28:58"
"3711748";"2708543";"1694";"pageview";"1";"2018-07-19 18:30:17"
"3711751";"2708541";"6219";"pageview";"1";"2018-07-19 18:31:29"
"3711754";"2708541";"3787";"pageview";"1";"2018-07-19 18:31:42"
"3711757";"2708545";"6282";"pageview";"1";"2018-07-19 18:37:57"
